a,b,LABEL
0.93369,4.49663,Fatal
0.54605,2.45898,Fatal
-0.38502,5.57074,Fatal
0.90457,4.11963,Fatal
0.14531,6.99351,Fatal
0.88058,1.23558,Ok
-0.10103,1.71567,Ok
0.94524,4.54881,Fatal
-0.37684,5.96095,Fatal
0.83399,4.31557,Fatal
-0.11757,1.81608,Ok
0.1845,6.55405,Ok
0.91038,1.4819,Ok
0.90297,4.23193,Fatal
0.93211,1.66746,Ok
0.92492,4.49396,Fatal
0.05157,5.06389,Ok
-0.2485,5.69319,Fatal
0.84003,4.30403,Fatal
0.88786,4.56998,Fatal
-0.34187,5.8991,Fatal
0.92942,4.24752,Fatal
0.33525,4.4506,Fatal
-0.31842,5.90754,Fatal
0.20367,6.82847,Ok
0.14205,7.27391,Ok
-0.14376,1.6794,Ok
-0.34255,5.68675,Fatal
-0.10615,1.40409,Ok
-0.3235,5.79194,Fatal
-0.84717,0.59523,Fatal
0.88529,4.29434,Fatal
0.84893,4.98283,Fatal
0.19452,7.03289,Ok
-0.33383,5.66844,Fatal
0.8785,1.62447,Ok
-0.32137,5.87511,Fatal
0.96981,0.86268,Ok
0.97704,1.56429,Ok
-0.12072,1.67673,Ok
-0.29182,6.04977,Fatal
0.19289,7.11433,Ok
-0.21922,6.08779,Fatal
0.20657,6.85459,Ok
0.86807,4.62959,Fatal
0.83802,1.32431,Ok
-0.16379,1.70394,Ok
0.95412,1.05108,Ok
1.01083,4.68675,Fatal
0.84403,1.4561,Ok
0.8943,4.52752,Fatal
-0.30012,5.84306,Fatal
0.90438,1.42677,Ok
0.22947,7.07977,Ok
0.20054,6.82111,Ok
-0.16699,1.74049,Ok
0.22251,7.19226,Ok
0.92395,4.32966,Fatal
-0.1597,2.12918,Ok
0.16504,6.72384,Ok
0.95833,4.4645,Fatal
-0.14314,1.71562,Ok
0.94829,0.86031,Ok
0.88509,4.57184,Fatal
-0.13461,1.41031,Ok
0.26942,6.49852,Ok
0.1923,7.23966,Fatal
0.87409,4.35766,Fatal
0.16667,7.2791,Ok
0.93251,1.1387,Ok
-0.17897,1.43661,Ok
0.26201,6.7951,Ok
0.89628,4.40371,Fatal
-0.13479,1.37959,Ok
0.18958,7.54195,Ok
0.88366,1.17953,Ok
-0.33702,5.66379,Fatal
0.87317,4.52758,Fatal
-0.26392,5.57464,Fatal
0.15262,7.21215,Ok
0.25597,7.27725,Ok
-0.30976,5.60353,Fatal
-0.05661,1.50628,Ok
0.96684,4.42225,Fatal
0.17911,7.35371,Ok
0.82475,4.45393,Fatal
0.89166,4.83487,Fatal
-0.3018,5.75531,Fatal
-0.06908,1.50091,Ok
-0.38825,5.92151,Fatal
-0.09349,1.67252,Ok
-0.30176,6.02602,Fatal
-0.09611,1.8531,Ok
0.99297,1.4701,Ok
-0.32872,5.3827,Fatal
0.26248,6.91633,Ok
-0.30489,5.59183,Fatal
0.26424,7.22546,Ok
0.96833,0.84701,Ok
-0.11966,1.79318,Ok
-0.27713,5.95685,Fatal
0.83922,4.69164,Fatal
0.23487,7.29163,Ok
0.95434,1.34501,Ok
-0.36358,5.79113,Fatal
0.29357,6.96653,Fatal
-0.16105,1.89301,Ok
-0.2368,5.7029,Fatal
0.90946,0.80085,Ok
0.81563,4.62615,Fatal
0.9225,4.54887,Fatal
-0.12125,1.55117,Ok
0.8031,5.05639,Fatal
-0.14965,1.19191,Ok
-0.10714,1.50686,Ok
-0.06562,1.73074,Ok
-0.3145,6.40156,Fatal
-0.30743,1.00964,Ok
-0.29096,5.96519,Fatal
0.94868,1.39401,Ok
-0.09515,1.63004,Ok
-0.14535,1.56595,Ok
0.93702,1.26094,Ok
0.84273,4.63627,Fatal
0.21961,7.03805,Ok
0.22118,6.92983,Ok
-0.19465,1.85734,Ok
-0.15834,1.98819,Ok
0.22723,7.49896,Ok
0.92883,1.41335,Ok
0.84224,4.73086,Fatal
0.9282,1.09008,Ok
-0.15312,1.22554,Ok
-0.30544,5.42799,Fatal
-0.27051,5.97468,Fatal
0.95224,1.53858,Ok
0.99599,4.68777,Fatal
0.92955,4.55334,Fatal
0.85726,1.66193,Ok
1.02328,0.86753,Ok
0.20396,6.90398,Ok
-0.06613,1.19594,Ok
0.83236,4.69432,Fatal
0.25932,6.87385,Ok
0.90542,1.48944,Ok
-0.12042,1.48251,Ok
0.20471,7.05859,Ok
-0.10524,1.8928,Ok
0.86626,4.71503,Fatal
-0.22521,5.63821,Fatal
0.21209,7.08628,Ok
-0.40924,5.7422,Fatal
0.79169,4.62626,Fatal
0.90453,4.56586,Fatal
-0.2908,5.78792,Fatal
-0.31131,5.71493,Fatal
-0.05509,1.84027,Ok
-0.30192,6.05735,Fatal
0.84484,1.77363,Ok
0.82713,5.17637,Fatal
0.92871,1.36418,Ok
-0.15598,1.57408,Ok
-0.20229,5.90223,Fatal
-0.3045,5.63625,Fatal
0.88816,1.09863,Ok
-0.27328,5.80465,Fatal
0.36049,0.67856,Ok
0.87434,1.55604,Ok
0.90483,1.49396,Ok
0.92312,1.36118,Ok
-0.15355,5.31092,Fatal
0.99576,1.40673,Ok
0.26067,7.03741,Ok
0.46056,3.75122,Fatal
-0.04801,1.84908,Ok
-0.39078,5.9186,Fatal
-0.05905,1.41849,Ok
0.85377,4.71607,Fatal
0.78361,4.43853,Fatal
0.77205,4.74237,Fatal
0.80234,4.40021,Fatal
0.19602,6.99278,Ok
0.91577,4.46158,Fatal
0.21328,6.97571,Ok
0.93337,1.05507,Ok
0.03225,1.7998,Ok
-0.31137,5.78086,Fatal
-0.29152,5.84766,Fatal
-0.30525,5.79446,Fatal
-0.16853,1.58387,Ok
0.94719,1.57888,Ok
0.99531,1.39797,Ok
0.89229,0.9593,Ok
-0.33692,5.99226,Fatal
-0.36032,5.5831,Fatal
0.91133,4.52205,Fatal
0.9194,1.13275,Ok
-0.31301,5.97736,Fatal
-0.11627,1.50312,Ok
0.87285,4.69034,Fatal
-0.25853,5.8822,Fatal
0.90307,1.25399,Ok
0.45609,2.15969,Fatal
-0.30797,5.75904,Fatal
0.86369,4.81549,Fatal
-0.08734,1.88706,Ok
0.88893,4.59744,Fatal
0.19905,6.89877,Ok
0.96546,1.45606,Ok
0.83063,4.38134,Fatal
0.27092,7.12811,Ok
-0.07456,1.75585,Ok
0.17786,7.08599,Ok
0.17953,7.24726,Ok
0.18065,6.83594,Ok
0.96275,4.93856,Fatal
0.9424,1.34362,Ok
-0.29428,5.70403,Fatal
0.92241,4.63232,Fatal
0.25953,7.05626,Ok
0.80346,4.89408,Fatal
0.99748,1.10795,Ok
-0.01121,1.63964,Ok
0.9726,1.33086,Ok
0.16338,6.75222,Ok
-0.06972,1.66707,Ok
0.17911,6.98778,Ok
-0.13396,1.72807,Ok
0.93808,4.45784,Fatal
0.2893,7.4579,Ok
-0.09553,1.35015,Ok
0.23618,6.85754,Ok
0.87702,4.59311,Fatal
-0.09247,1.69484,Ok
0.28984,7.23825,Fatal
0.82089,4.25566,Fatal
0.25589,6.62116,Ok
-0.0746,1.82469,Ok
0.17543,7.04617,Ok
0.93844,1.27343,Ok
0.19489,7.32295,Ok
0.91587,4.38659,Fatal
-0.09442,1.64964,Ok
0.83363,4.52714,Fatal
0.95481,1.38506,Ok
-0.30602,5.60457,Fatal
0.91656,4.90001,Fatal
0.27957,7.24218,Ok
-0.32753,5.85425,Fatal
0.94756,1.2162,Ok
0.22552,6.75503,Ok
0.92745,1.20871,Ok
0.83983,4.67492,Fatal
0.8929,4.71224,Fatal
-0.33541,5.81461,Fatal
-0.33843,5.9846,Fatal
0.90442,4.84476,Fatal
0.23404,6.91375,Ok
-0.27795,5.84844,Fatal
-0.32318,5.44007,Fatal
-0.25551,6.15406,Fatal
-0.09415,1.46801,Ok
-0.23565,5.65332,Fatal
-0.19751,1.94994,Ok
0.84989,1.13532,Ok
-0.0841,1.43432,Ok
0.92434,1.72448,Ok
-0.21565,6.58151,Fatal
0.30172,6.68296,Ok
-0.10954,1.75576,Ok
-0.20451,1.5802,Ok
-0.34062,5.55839,Fatal
0.22192,6.70275,Ok
-0.03112,1.63998,Ok
-0.11389,1.8828,Ok
0.95594,1.81503,Ok
0.27508,7.40307,Ok
0.17421,7.12428,Ok
-0.30685,5.78449,Fatal
-0.3292,6.04312,Fatal
-0.08115,1.62311,Ok
-0.11012,1.86002,Ok
-0.32288,6.0417,Fatal
-0.11072,1.71399,Ok
-0.56697,5.06389,Ok
0.92169,4.40246,Fatal
-0.15533,1.1256,Ok
-0.29163,5.78285,Fatal
0.84124,4.86037,Fatal
0.88883,1.37512,Ok
0.98951,1.14732,Ok
-0.30285,5.79901,Fatal
-0.08856,1.67607,Ok
0.94676,1.08558,Ok
0.89482,0.99989,Ok
-0.12667,1.29854,Ok
0.98162,1.47725,Ok
0.88782,4.66735,Fatal
0.199,7.45888,Ok
0.83193,4.56218,Fatal
-0.32404,5.58678,Fatal
-0.0639,1.29083,Ok
-0.30982,5.701,Fatal
0.90549,4.72211,Fatal
0.98776,1.47937,Ok
-0.37583,5.80924,Fatal
0.92821,4.31553,Fatal
0.82457,4.61084,Fatal
-0.33544,5.87324,Fatal
-0.32546,5.7018,Fatal
-0.36555,6.05523,Fatal
0.94861,1.23663,Ok
0.82722,4.44423,Fatal
0.21466,6.73617,Ok
0.86407,1.48626,Ok
-0.32845,6.24333,Fatal
-0.29958,5.64801,Fatal
-0.30743,6.29996,Fatal
-0.29278,6.02712,Fatal
-0.11177,1.90415,Ok
-0.30588,5.83676,Fatal
-0.24781,5.71944,Fatal
0.89736,1.23861,Ok
0.99281,1.53069,Ok
-0.16844,1.5444,Ok
0.94918,1.50878,Ok
0.95091,1.35591,Ok
0.23948,6.85163,Ok
0.90816,4.56028,Fatal
0.82556,4.92986,Fatal
0.78328,4.69648,Fatal
0.89288,1.60252,Ok
0.83219,4.42907,Fatal
-0.14684,1.32431,Ok
-0.1895,1.42895,Ok
0.95081,1.11536,Ok
0.86679,1.29518,Ok
0.96322,1.35926,Ok
0.88161,1.34681,Ok
0.845,4.47288,Fatal
-0.32038,5.63967,Fatal
-0.29171,5.83329,Fatal
0.85571,1.52215,Ok
0.3059,6.57983,Ok
0.88325,1.47817,Ok
0.9412,4.92599,Fatal
-0.29994,5.80402,Fatal
-0.31575,5.87208,Fatal
-0.24864,5.41786,Fatal
0.81771,1.74894,Ok
0.9381,1.53328,Ok
-0.13663,2.12605,Ok
0.94029,1.27629,Ok
0.16228,7.35303,Ok
-0.25355,5.95212,Fatal
-0.07432,1.75873,Ok
0.96967,1.4126,Ok
0.84855,4.50839,Fatal
0.93398,1.20578,Ok
0.93353,1.36885,Ok
0.89014,4.74987,Fatal
1.05558,1.7509,Ok
-0.19418,1.79619,Ok
-0.08195,1.60441,Ok
-0.25095,5.40877,Fatal
0.90859,1.46106,Ok
-0.1023,1.66273,Ok
-0.29711,6.00282,Fatal
0.96116,1.1675,Ok
-0.11986,1.76499,Ok
0.88704,4.47632,Fatal
-0.09716,1.52439,Ok
0.23499,7.08068,Ok
-0.11094,2.10945,Ok
0.87662,4.87413,Fatal
0.24869,6.73561,Ok
-0.36854,5.64623,Fatal
0.89652,1.27211,Ok
-0.79789,9.81266,Ok
0.88693,0.84828,Ok
0.90736,4.54463,Fatal
0.89971,4.70544,Fatal
0.80527,4.81498,Fatal
0.82116,4.88172,Fatal
-0.1231,1.62977,Ok
-0.30495,5.825,Fatal
-0.09737,1.4406,Ok
-0.17851,1.10894,Ok
-0.06118,1.01704,Ok
0.28271,7.03376,Ok
0.25807,7.13862,Ok
0.20436,6.94564,Ok
0.86646,4.30712,Fatal
0.17391,6.94344,Ok
0.84229,4.53353,Fatal
-0.25916,5.68619,Fatal
-0.13929,1.41882,Ok
-0.12759,1.59173,Ok
-0.10592,1.71881,Ok
-0.30893,6.0897,Fatal
-0.2967,5.60437,Fatal
0.91764,4.74437,Fatal
0.59787,3.31643,Fatal
-0.12005,2.03995,Ok
-0.27479,6.00742,Fatal
0.27521,6.87682,Ok
-0.31239,5.78788,Fatal
0.26333,6.97174,Ok
-0.05186,1.5805,Ok
0.8736,4.36096,Fatal
-0.07244,1.56432,Ok
-0.27475,5.81102,Fatal
0.93549,4.95005,Fatal
-0.32918,5.59103,Fatal
-0.21026,5.89592,Fatal
-0.31168,5.51329,Fatal
-0.09491,1.44782,Ok
0.91975,1.29127,Ok
0.19894,7.17391,Ok
0.79122,2.35379,Fatal
0.94243,1.33023,Ok
0.88253,1.07087,Ok
-0.31128,5.76859,Fatal
-0.1255,1.60078,Ok
-0.18472,1.69559,Ok
-0.12299,1.818,Ok
-0.07463,1.41272,Ok
0.90173,1.3384,Ok
-0.31983,5.883,Fatal
0.81996,4.13307,Fatal
-0.12668,1.50919,Ok
-0.10707,1.94837,Ok
0.22628,7.43931,Ok
0.2652,7.42514,Ok
0.92706,1.29507,Ok
0.25458,6.84465,Ok
0.2257,7.42332,Ok
0.86705,4.66106,Fatal
-0.14341,1.52985,Ok
-0.17393,1.5966,Ok
0.30629,7.63789,Ok
-0.078,1.68227,Ok
-0.23221,1.42128,Ok
0.84151,4.27497,Fatal
0.87992,1.64173,Ok
0.83685,4.19482,Fatal
-0.13587,1.93167,Ok
0.93784,1.76513,Ok
-0.3087,5.75072,Fatal
-0.13346,1.55489,Ok
0.83634,4.44766,Fatal
0.98404,1.67584,Ok
-0.121,1.57107,Ok
-0.05694,1.62393,Ok
0.96726,4.9097,Fatal
0.90864,1.29145,Ok
0.16608,7.14807,Ok
-0.1231,1.2919,Ok
0.8884,1.83828,Ok
-0.31796,5.81636,Fatal
-0.0621,1.82056,Ok
-0.09836,1.42758,Ok
0.87916,4.54907,Fatal
0.87117,4.37995,Fatal
0.16412,6.84869,Ok
-0.33065,5.88,Fatal
0.86541,1.07792,Ok
-0.38331,5.68338,Fatal
0.3093,7.38106,Ok
-0.27904,6.17854,Fatal
0.92056,1.31689,Ok
0.23143,6.99324,Ok
-0.13069,1.83121,Ok
0.3473,7.37185,Ok
-0.06952,2.08005,Ok
-0.08007,1.38191,Ok
-0.258,5.74927,Fatal
0.88666,1.14592,Ok
0.96995,1.46422,Ok
0.91833,1.186,Ok
0.8968,1.45423,Ok
0.92039,1.04953,Ok
-0.16218,1.52575,Ok
0.82713,1.39082,Ok
0.85614,1.2117,Ok
-0.09001,1.73269,Ok
0.94158,1.10563,Ok
-0.09604,1.89957,Ok
0.9338,4.5252,Fatal
-0.32918,6.16805,Fatal
0.7942,1.26083,Ok
0.92635,1.15754,Ok
0.24211,7.10343,Ok
0.3201,6.95516,Ok
-0.36488,5.55928,Fatal
0.86389,1.24061,Ok
-0.11719,1.60554,Ok
-0.27175,5.60744,Fatal
0.19836,6.88856,Ok
0.90832,4.73448,Fatal
0.30365,6.57993,Ok
-0.27829,6.19041,Fatal
-0.32641,5.93895,Fatal
0.19638,7.02512,Ok
0.89178,4.20059,Fatal
-0.36574,5.65307,Fatal
-0.0648,1.59216,Ok
0.87243,4.81806,Fatal
0.86242,1.39673,Ok
0.1947,7.0445,Ok
-0.35397,5.79777,Fatal
-0.19308,1.38203,Ok
0.93806,1.54314,Ok
0.86164,4.60218,Fatal
-0.36065,5.68219,Fatal
0.20605,6.33332,Ok
0.82369,4.87541,Fatal
0.94768,1.57222,Ok
-0.2006,5.86735,Fatal
-0.09078,1.50714,Ok
0.17467,7.34808,Ok
0.86444,1.67854,Fatal
0.81618,4.81925,Fatal
0.88849,1.49065,Ok
-0.14821,1.45928,Ok
-0.10117,0.67173,Ok
-0.30852,5.93443,Fatal
0.92232,1.2011,Ok
0.93253,4.32056,Fatal
0.91274,1.55365,Ok
-0.07392,1.38797,Ok
0.30374,7.26562,Ok
-0.04487,1.5539,Ok
0.247,7.12148,Ok
0.00259,1.70239,Ok
-0.25773,5.32597,Fatal
0.96036,4.35822,Fatal
0.79948,3.87077,Fatal
0.25467,7.35943,Ok
-0.29345,5.67104,Fatal
0.92017,4.91875,Fatal
-0.03757,0.06052,Fatal
0.22095,6.93392,Ok
-0.15262,1.73566,Ok
0.24047,7.28161,Ok
-0.30913,5.89514,Fatal
0.25941,7.28073,Ok
0.93926,1.40812,Ok
0.2659,7.20964,Ok
0.20785,6.87977,Ok
-0.05167,1.73639,Ok
0.92632,4.8756,Fatal
-0.28274,5.5345,Fatal
-0.0781,2.07465,Ok
-0.32024,5.6955,Fatal
0.85651,1.05848,Ok
0.89553,1.38173,Ok
0.95254,0.91786,Ok
-0.21834,1.43234,Ok
-0.12957,1.39669,Ok
-0.09129,1.82668,Ok
-0.37619,5.57556,Fatal
-0.41481,5.94441,Fatal
0.90184,1.46926,Ok
0.13329,7.13613,Ok
-0.3012,5.70826,Fatal
0.09416,7.13511,Ok
0.95493,4.64367,Fatal
0.03225,7.03108,Fatal
-0.12001,1.66511,Ok
0.25806,7.40622,Ok
-0.29146,5.86392,Fatal
0.22793,6.90206,Ok
-0.20546,1.1712,Ok
-0.16954,1.80729,Ok
0.94712,1.41312,Ok
0.91588,4.64237,Fatal
-0.15459,1.84955,Ok
-0.3908,5.89549,Fatal
0.93303,4.8334,Fatal
0.28862,6.81547,Ok
-0.1209,1.42505,Ok
-0.16521,1.52469,Ok
-0.09129,1.22547,Ok
0.78982,6.52735,Fatal
-0.19472,1.62038,Ok
0.21726,6.97395,Ok
0.80299,4.47886,Fatal
-0.09326,1.48821,Ok
-0.32542,5.56413,Fatal
-0.24363,1.56324,Ok
0.27727,6.89768,Ok
0.16386,6.80318,Ok
0.82904,3.79855,Fatal
0.26113,7.31239,Ok
-0.1912,1.72399,Ok
0.99729,1.38197,Ok
0.22416,6.86862,Ok
0.88094,5.04497,Fatal
0.88451,4.84224,Fatal
0.14461,7.19735,Ok
-0.16807,1.71299,Ok
0.15322,6.76195,Ok
-0.24024,5.84965,Fatal
0.84025,4.66642,Fatal
-0.34343,6.01341,Fatal
0.87269,4.26596,Fatal
-0.06481,2.17486,Ok
0.8468,0.5289,Ok
-0.19006,1.28891,Ok
0.95157,1.01853,Ok
0.20835,6.9904,Ok
0.91166,1.28485,Ok
0.86444,4.41749,Fatal
-0.09919,2.05965,Ok
-0.25898,6.00354,Fatal
0.27549,7.11114,Ok
-0.29935,5.90066,Fatal
0.80344,1.44132,Ok
0.23594,6.81358,Ok
-0.16733,1.33698,Ok
0.91637,0.73816,Ok
0.77306,4.89996,Fatal
0.28989,7.08813,Ok
-0.11597,1.85474,Ok
-0.28056,5.64102,Fatal
0.90335,4.62151,Fatal
0.91988,4.83252,Fatal
0.89822,1.05009,Ok
0.14026,7.28186,Ok
0.88249,4.57569,Fatal
0.27223,7.07142,Ok
0.1663,6.84411,Ok
0.92827,1.78972,Ok
-0.06408,1.4579,Ok
0.88514,1.36311,Ok
0.89018,4.47691,Fatal
-0.09745,1.44382,Ok
0.22906,7.153,Ok
0.22324,6.68784,Fatal
-0.11845,1.48152,Ok
-0.24398,5.48372,Fatal
0.90686,1.52081,Ok
0.89868,1.89131,Ok
0.8827,4.65441,Fatal
0.86505,4.68586,Fatal
0.98643,1.39631,Ok
0.25795,6.53854,Ok
0.89129,5.11826,Fatal
0.88876,1.09263,Ok
0.91207,4.59653,Fatal
-0.06774,1.70511,Ok
-0.09967,1.27794,Ok
0.23738,6.97614,Ok
-0.15582,1.53721,Ok
-0.28517,5.6739,Fatal
0.94648,1.19945,Ok
0.20421,6.63873,Ok
0.8959,4.71185,Fatal
-0.03946,1.13218,Ok
-0.36979,6.13006,Fatal
-0.32029,6.22314,Fatal
-0.24053,5.76084,Fatal
-0.29261,6.37811,Fatal
-0.26683,5.78546,Fatal
0.13032,6.65014,Ok
0.89167,1.16521,Ok
-0.30946,5.61286,Fatal
0.93549,1.29681,Ok
0.91556,1.13114,Ok
0.84407,4.55536,Fatal
0.26408,6.95581,Ok
0.83941,1.42818,Ok
0.18484,7.51703,Ok
-0.26628,5.5856,Fatal
-0.25122,6.2627,Fatal
0.90189,1.30434,Ok
0.16268,6.95059,Ok
-0.06956,1.3357,Ok
0.89522,4.70622,Fatal
-0.10075,1.6683,Ok
-0.26703,5.89804,Fatal
0.25082,7.10604,Ok
0.3113,6.917,Ok
-0.38065,0.12551,Fatal
-0.16632,1.7686,Ok
0.27737,7.05626,Ok
0.25848,7.00848,Ok
0.94179,1.17326,Ok
0.84328,1.28431,Ok
0.86009,4.8324,Fatal
-0.33037,5.87192,Fatal
0.90589,1.62896,Ok
-0.28835,5.59044,Fatal
-0.0949,1.29162,Ok
-0.16366,1.34134,Ok
-0.13337,1.44726,Ok
-0.35041,5.99632,Fatal
0.3429,0.57188,Ok
0.92179,1.5247,Ok
-0.35641,5.78093,Fatal
0.22883,6.75839,Ok
0.24005,6.812,Ok
0.98501,1.64873,Ok
0.957,4.49889,Fatal
0.85272,1.50122,Ok
0.91346,4.33184,Fatal
0.92091,1.07074,Ok
-0.30451,5.6875,Fatal
0.24088,7.68522,Ok
0.29713,7.05038,Ok
0.94337,4.37324,Fatal
0.90995,1.17143,Ok
-0.24811,5.38235,Fatal
-0.36833,5.46433,Fatal
-0.32785,6.00236,Fatal
-0.24482,6.11549,Fatal
0.92279,1.64544,Ok
0.17709,7.3132,Ok
-0.34095,5.64643,Fatal
0.23392,7.25859,Ok
0.80482,1.37179,Ok
-0.12414,1.44247,Ok
-0.10176,1.22368,Ok
-0.27392,6.24778,Fatal
0.90851,4.65669,Fatal
0.81131,4.5888,Fatal
-0.21816,5.03387,Fatal
0.98282,4.6517,Fatal
0.21483,7.01366,Ok
-0.29824,5.99541,Fatal
-0.66166,2.79051,Ok
-0.11212,1.66647,Ok
-0.35876,6.07773,Fatal
0.87694,4.8285,Fatal
-0.31745,5.94006,Fatal
-0.03422,1.64627,Ok
-0.31883,5.98902,Fatal
-0.33668,5.67975,Fatal
0.1794,6.99558,Ok
0.19139,6.60736,Ok
0.18374,6.91312,Ok
0.96253,1.31717,Ok
0.88908,4.73818,Fatal
-0.28956,5.91693,Fatal
-0.35375,6.24104,Fatal
-0.21034,1.57429,Ok
0.89349,1.74083,Ok
0.93642,1.5214,Ok
-0.16086,1.73426,Ok
0.17029,6.64011,Ok
0.9467,4.70655,Fatal
0.90969,4.59428,Fatal
-0.21972,5.52269,Fatal
0.80043,4.54384,Fatal
-0.10566,1.61258,Ok
-0.33642,5.89021,Fatal
-0.04699,1.3344,Ok
-0.36423,5.69611,Fatal
-0.13838,1.85249,Ok
0.94429,1.45808,Ok
0.94168,4.84257,Fatal
0.95776,1.71296,Ok
0.29637,7.02487,Ok
0.85596,1.39337,Ok
-0.41227,5.37667,Fatal
0.91198,4.57449,Fatal
0.81998,4.68195,Fatal
0.2009,6.81643,Ok
0.84735,4.73279,Fatal
0.88927,4.50292,Fatal
-0.05447,1.9099,Ok
-0.28151,6.08655,Fatal
-0.09248,1.6238,Ok
0.21922,7.43873,Ok
0.93124,1.17355,Ok
0.8852,1.11975,Ok
-0.27162,6.07928,Fatal
-0.16498,1.64252,Ok
-0.29558,5.53415,Fatal
0.82384,4.58763,Fatal
0.79572,1.09315,Ok
-0.30796,5.8845,Fatal
0.20388,7.19982,Ok
-0.12816,1.41136,Ok
0.89451,4.18514,Fatal
-0.2803,5.75805,Fatal
0.87716,4.35158,Fatal
-0.13106,1.32956,Ok
0.19476,6.6994,Ok
0.95675,4.33442,Fatal
-0.11646,1.61708,Ok
-0.16826,1.50104,Ok
0.78192,4.82851,Fatal
-0.22105,5.78886,Fatal
-0.16723,1.32179,Ok
-0.1077,1.66941,Ok
0.91337,1.23674,Ok
0.94378,4.88424,Fatal
0.32019,6.97522,Ok
0.8639,1.61078,Ok
0.91078,4.61259,Fatal
0.90048,4.63906,Fatal
-0.21385,6.19086,Fatal
0.85903,4.20212,Fatal
0.25755,7.09407,Ok
-0.17214,1.73096,Ok
-0.27726,5.56926,Fatal
0.92524,1.47692,Ok
0.87405,4.97331,Fatal
0.85246,4.22249,Fatal
-0.02086,2.02687,Ok
0.8616,4.12334,Fatal
0.94123,1.29888,Ok
-0.26218,6.06367,Fatal
0.85324,4.83474,Fatal
0.93372,4.54863,Fatal
0.82015,4.80849,Fatal
0.89347,5.47693,Fatal
-0.29452,5.85957,Fatal
-0.28523,5.76508,Fatal
0.89976,1.21615,Ok
0.83335,4.73211,Fatal
-0.08074,1.90292,Ok
1.04462,1.50485,Ok
0.95336,1.36542,Ok
-0.35511,5.80661,Fatal
-0.16403,1.86963,Ok
0.94962,4.30205,Fatal
-0.26424,6.16048,Fatal
0.93546,1.02497,Ok
-0.21807,6.2617,Fatal
-0.27972,5.76335,Fatal
-0.17354,1.88094,Ok
0.21727,6.64394,Ok
0.91162,1.62653,Ok
0.87804,1.0962,Ok
0.17539,7.30622,Ok
-0.12836,1.88729,Ok
0.90328,4.25752,Fatal
0.21184,7.0608,Ok
0.91099,1.43843,Ok
-0.10306,1.47161,Ok
-0.23593,5.78787,Fatal
-0.29309,5.47088,Fatal
-0.25606,5.52306,Fatal
-0.13236,1.76259,Ok
-0.18897,1.8642,Ok
0.18193,6.89085,Ok
0.90593,4.53076,Fatal
0.98856,1.28962,Ok
-0.15367,1.63726,Ok
-0.14834,1.23888,Ok
0.23373,6.54825,Ok
0.96254,1.17139,Ok
0.88799,4.8998,Fatal
-0.1138,2.07325,Ok
-0.10439,1.73577,Ok
-0.14488,1.39648,Ok
0.97731,0.77669,Ok
0.96178,1.27223,Ok
-0.39022,5.72364,Fatal
0.34297,6.7033,Ok
0.88668,4.9375,Fatal
0.3856,6.89852,Ok
0.25476,7.21623,Ok
-0.36326,5.80752,Fatal
0.29297,6.72269,Ok
0.18819,7.03994,Ok
0.93475,4.51235,Fatal
0.93006,1.18125,Ok
-0.33095,5.90722,Fatal
-0.29386,5.70528,Fatal
0.90945,1.66867,Ok
0.90576,4.90794,Fatal
0.20393,7.3002,Ok
-0.06821,1.49136,Ok
0.88664,1.08155,Ok
0.85247,4.24629,Fatal
0.80342,1.72005,Ok
-0.18106,1.36607,Ok
0.93182,1.50876,Ok
-0.3477,5.72465,Fatal
0.91374,1.46339,Ok
0.84072,1.14013,Ok
0.26555,7.02236,Ok
-0.34423,6.04464,Fatal
-0.09021,1.4891,Ok
0.91691,4.37331,Fatal
0.32109,6.81779,Ok
0.2568,7.15607,Ok
0.3025,6.69851,Ok
0.2505,6.77559,Ok
0.85298,4.78666,Fatal
-0.1352,1.15358,Ok
0.26508,7.12463,Ok
-0.30719,5.83353,Fatal
0.9424,4.64428,Fatal
0.15551,6.89321,Ok
0.95766,1.19216,Ok
-0.63068,4.42779,Fatal
0.94712,1.16293,Ok
-0.16397,1.77462,Ok
0.93896,4.13177,Fatal
0.82351,4.65359,Fatal
-0.11506,1.07461,Ok
0.30855,7.13982,Ok
-0.26896,5.76672,Fatal
1.01103,1.37947,Ok
0.22411,6.96294,Ok
-0.09214,1.59911,Ok
0.79716,4.81824,Fatal
0.86073,4.36251,Fatal
0.87482,4.49878,Fatal
0.90575,1.1941,Ok
0.92418,1.41845,Ok
0.26862,7.44402,Ok
-0.15017,1.13984,Ok
0.87915,4.62562,Fatal
-0.35696,6.03141,Fatal
-0.14031,1.86408,Ok
-0.13089,1.18856,Ok
0.1644,6.7246,Ok
-0.12347,1.99334,Ok
0.9093,1.27342,Ok
0.86261,4.25364,Fatal
-0.29916,5.70953,Fatal
0.92204,1.32361,Ok
0.20262,6.7175,Ok
0.99801,1.57015,Ok
0.86545,4.70102,Fatal
-0.2911,5.73457,Fatal
0.94549,4.31418,Fatal
0.97946,1.35739,Ok
-0.17574,2.06522,Ok
-0.34868,6.18143,Fatal
-0.29079,6.08923,Fatal
0.89142,4.64968,Fatal
0.89817,4.31218,Fatal
0.92933,1.50592,Ok
0.93561,4.73531,Fatal
-0.10497,1.36112,Ok
0.91484,5.06137,Fatal
0.82448,1.22305,Ok
